CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
1.0,922.0,5.4,783.0,192.0,857.0,76.0,1367.0,825.0,16.7,79.7,1.503
2.6,1230.0,14.5,1133.0,164.0,604.0,90.0,1909.0,1413.0,33.6,35.7,1.8229
2.1527495439145157,869.0,2.9,648.0,246.8967349054159,953.0,113.09125081011017,1401.0,644.0,22.7,60.8,1.6519
1.9,1125.0,12.0,1051.0,125.0,730.0,120.0,1771.0,923.0,36.9,23.3,1.4313
1.2,911.0,3.5,683.0,188.0,981.0,135.0,790.0,558.0,11.1,23.5,0.3105
2.0,1123.0,11.0,1015.0,255.0,845.0,136.0,1470.0,1297.0,28.3,30.1,1.1392
3.8,1273.0,15.3,1159.0,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423
2.1,1420.0,16.1,1183.0,592.0,488.0,136.0,1626.0,1520.0,12.8,71.8,1.0551
0.3,740.0,1.8,568.0,19.0,1259.0,32.0,1404.0,510.0,22.8,48.1,1.3184
1.6,1036.0,9.1,943.0,109.0,770.0,118.0,1509.0,770.0,36.3,19.5,1.1539
4.4,1438.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347
2.1527495439145157,1038.0,7.2,866.0,246.8967349054159,833.0,113.09125081011017,1570.0,1061.0,23.0,63.3,1.7589
2.1527495439145157,1143.0,14.1,1119.0,246.8967349054159,610.0,113.09125081011017,1770.0,1103.0,31.8,30.5,1.4083
0.7,959.0,1.9,578.0,115.0,907.0,79.0,1079.0,546.0,11.8,67.1,0.9274
1.6,1024.0,6.2,823.0,274.0,827.0,167.0,992.0,879.0,4.2,48.7,0.4073
2.1527495439145157,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,1027.0,6.3,827.0,246.8967349054159,942.0,113.09125081011017,1529.0,742.0,16.0,56.2,1.0164
2.0,1167.0,13.1,1087.0,112.0,741.0,129.0,1820.0,928.0,40.4,20.0,1.4854
0.7,877.0,1.3,526.0,63.0,1171.0,55.0,1023.0,496.0,11.7,64.6,0.8888
1.2,991.0,7.9,896.0,69.0,857.0,78.0,1616.0,926.0,27.2,38.9,1.3821
3.4,1257.0,17.6,1227.0,308.0,611.0,162.0,1954.0,1608.0,26.7,39.4,1.3556
0.7,877.0,1.5,541.0,93.0,1148.0,79.0,829.0,399.0,7.3,48.7,0.5007
3.4,1332.0,15.5,1163.0,445.0,548.0,134.0,1664.0,1522.0,18.8,62.7,1.3506
2.0,1272.0,9.5,959.0,159.0,846.0,91.0,1660.0,1136.0,13.3,61.7,0.9399
3.8,1466.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589
0.9,879.0,1.4,534.0,84.0,1129.0,74.0,785.0,470.0,7.0,39.8,0.4006
5.4,1763.0,32.9,1617.0,253.0,489.0,146.0,2503.0,1835.0,18.7,52.8,1.1279
1.3,926.0,7.3,868.0,80.0,1048.0,75.0,1599.0,687.0,27.6,35.1,1.2764
1.6,1042.0,7.9,894.0,95.0,916.0,109.0,1537.0,800.0,41.4,15.5,1.2089
5.6,1440.0,31.0,1573.0,578.0,491.0,204.0,1997.0,1643.0,25.3,33.0,1.0473
1.0,824.0,3.7,695.0,76.0,1091.0,34.0,1035.0,526.0,17.6,33.8,0.6726
0.4,1152.0,4.9,759.0,234.0,706.0,147.0,1113.0,1094.0,10.0,57.3,0.7015
2.1527495439145157,934.0,5.0,763.0,246.8967349054159,872.0,113.09125081011017,1435.0,567.0,33.6,28.9,1.4792
2.1527495439145157,912.0,9.3,951.0,124.0,846.0,114.0,1479.0,861.0,27.7,24.2,0.882
5.1,1482.0,24.0,1404.0,634.0,463.0,134.0,1883.0,1657.0,16.5,71.7,1.3358
2.1527495439145157,1209.0,12.9,1082.0,143.0,685.0,133.0,1662.0,978.0,38.3,19.4,1.2851
1.0,975.0,4.5,736.0,86.0,1069.0,85.0,1459.0,611.0,15.9,55.3,0.991
2.1527495439145157,1175.0,12.9,1080.0,246.8967349054159,591.0,113.09125081011017,1931.0,1102.0,27.9,54.9,2.0353
1.3,1020.0,7.1,860.0,93.0,864.0,74.0,1649.0,875.0,27.0,40.8,1.4286
1.4,973.0,6.8,850.0,395.0,868.0,165.0,1213.0,852.0,8.0,81.6,0.8755
3.3,1303.0,15.1,1153.0,558.0,575.0,116.0,1520.0,1582.0,13.3,68.8,1.0505
4.8,1622.0,20.5,1312.0,765.0,477.0,187.0,1727.0,1804.0,16.4,68.2,1.2662
0.7,900.0,4.7,750.0,246.8967349054159,932.0,113.09125081011017,1494.0,817.0,21.8,46.6,1.1991
2.1527495439145157,981.0,4.7,747.0,52.0,856.0,69.0,1493.0,1090.0,25.1,44.0,1.3794
0.7,844.0,1.4,538.0,158.0,1164.0,109.0,726.0,479.0,3.7,35.2,0.2833
2.1527495439145157,1320.0,24.8,1423.0,246.8967349054159,767.0,113.09125081011017,1986.0,1385.0,27.0,23.5,0.8256
1.5,974.0,5.0,763.0,239.0,861.0,174.0,865.0,1076.0,4.2,40.9,0.3417
0.9,895.0,6.4,831.0,66.0,946.0,83.0,1473.0,566.0,31.2,23.4,1.0487
2.8,1261.0,18.6,1258.0,179.0,629.0,170.0,1813.0,1315.0,43.4,14.8,1.2882
5.6,1747.0,32.5,1608.0,281.0,557.0,161.0,2335.0,1983.0,23.1,36.7,1.0244
3.0,1054.0,6.1,818.0,289.0,777.0,150.0,966.0,1210.0,7.3,43.8,0.4505
2.1527495439145157,1066.0,7.5,879.0,246.8967349054159,939.0,113.09125081011017,1536.0,740.0,19.3,47.1,1.0445
2.1527495439145157,1094.0,9.9,976.0,246.8967349054159,719.0,113.09125081011017,1753.0,869.0,35.6,30.6,1.7493
3.4,1328.0,20.0,1296.0,640.0,527.0,88.0,1829.0,1341.0,15.7,76.4,1.3558
1.7,1260.0,12.3,1059.0,417.0,544.0,180.0,1319.0,1161.0,19.3,29.9,0.6604
2.1527495439145157,902.0,4.4,735.0,246.8967349054159,890.0,113.09125081011017,1410.0,781.0,23.0,46.2,1.2783
1.0,901.0,2.7,631.0,108.0,988.0,87.0,915.0,751.0,3.7,65.9,0.5295
2.1527495439145157,820.0,2.2,598.0,23.0,1065.0,30.0,1511.0,684.0,23.8,65.7,1.9079
7.5,1553.0,24.4,1414.0,760.0,455.0,193.0,1851.0,1682.0,17.7,56.6,1.133
4.2,1469.0,13.1,1086.0,514.0,564.0,125.0,1485.0,1394.0,11.0,81.7,1.0727
0.7,913.0,4.4,730.0,47.0,883.0,50.0,1493.0,774.0,23.3,55.5,1.5636
2.1527495439145157,999.0,9.3,953.0,143.0,780.0,109.0,1600.0,879.0,29.3,31.0,1.2445
1.8,1099.8331664998332,10.08310532754978,939.1533755978201,119.0,835.4936047158269,101.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
0.5,775.0,2.3,609.0,58.0,1319.0,42.0,1190.0,468.0,20.2,46.7,1.0899
1.8,1110.0,11.2,1021.0,119.0,820.0,96.0,1724.0,971.0,32.3,23.6,1.1271
2.0,1132.0,8.4,916.0,128.0,920.0,113.0,1561.0,1083.0,13.9,52.0,0.8231
2.3,1111.0,7.5,877.0,293.0,735.0,129.0,1142.0,1104.0,6.4,74.9,0.7238
2.3,1234.0,12.0,1049.0,312.0,523.0,142.0,1516.0,1190.0,18.6,55.0,1.1696
1.5,1254.0,13.9,1112.0,376.0,533.0,181.0,1349.0,1161.0,16.0,35.3,0.6356
2.1,1235.0,14.3,1125.0,241.0,574.0,81.0,1704.0,1462.0,24.5,54.5,1.6514
2.1527495439145157,958.0,8.0,900.0,246.8967349054159,782.0,113.09125081011017,1493.0,830.0,28.1,34.3,1.2821
0.4,892.0,1.9,580.0,246.8967349054159,1076.0,113.09125081011017,1271.0,516.0,23.5,49.1,1.3991
2.8,1221.0,15.8,1174.0,344.0,874.0,155.0,1481.0,1413.0,26.8,28.9,1.0019
2.1527495439145157,1111.0,11.9,1046.0,98.0,651.0,105.0,1754.0,1106.0,26.3,45.6,1.5349
5.0,1477.0,27.9,1501.0,860.0,444.0,139.0,1972.0,1691.0,13.3,70.7,1.0749
1.8,1099.8331664998332,10.08310532754978,939.1533755978201,295.0,835.4936047158269,194.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,1116.0,11.8,1044.0,246.8967349054159,613.0,113.09125081011017,1694.0,954.0,28.3,39.2,1.4826
1.4,1080.0,7.8,891.0,175.0,732.0,59.0,1477.0,1001.0,19.1,70.0,1.5366
1.3,923.0,4.4,733.0,316.0,962.0,150.0,1124.0,740.0,6.8,87.1,0.8652
2.0,1099.8331664998332,10.08310532754978,939.1533755978201,289.0,835.4936047158269,100.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.1,929.0,5.9,805.0,146.0,879.0,86.0,1270.0,974.0,17.2,53.9,1.0498
1.1,1027.0,3.3,673.0,126.0,794.0,95.0,1160.0,770.0,13.3,67.0,1.0207
0.7,923.0,4.6,744.0,80.0,908.0,64.0,1394.0,815.0,22.3,55.8,1.4828
1.5,988.0,9.0,941.0,361.0,801.0,99.0,1399.0,1035.0,14.4,60.3,0.9802
1.7,1003.0,5.9,807.0,219.0,819.0,115.0,1021.0,1005.0,3.7,68.9,0.5549
4.0,1403.0,14.8,1142.0,585.0,492.0,176.0,1518.0,1419.0,16.0,54.9,0.9934
2.1527495439145157,1108.0,8.4,917.0,246.8967349054159,797.0,113.09125081011017,1495.0,1129.0,22.0,55.8,1.4585
2.3,997.0,9.9,975.0,377.0,739.0,164.0,926.0,947.0,16.5,14.9,0.2775
1.1,1064.0,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,13.5,58.4,0.896
0.3,875.0,2.5,622.0,35.0,1167.0,58.0,1331.0,656.0,20.0,41.5,0.9571
1.2,925.0,5.1,768.0,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163
2.8,1130.0,6.3,828.0,161.0,645.0,102.0,1283.0,973.0,16.3,59.4,1.0895
1.2,906.0,5.5,786.0,95.0,1026.0,73.0,1538.0,633.0,23.9,42.1,1.2335
1.1,838.0,1.9,580.0,167.0,1055.0,127.0,791.0,516.0,12.7,33.6,0.4902
2.2,973.0,11.2,1023.0,358.0,780.0,132.0,1226.0,964.0,13.1,40.4,0.606
5.1,1667.0,26.4,1464.0,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523
2.9,1166.0,11.0,1013.0,451.0,643.0,90.0,1408.0,1144.0,12.1,79.4,1.1201
1.6,1028.0,8.9,934.0,141.0,818.0,88.0,1743.0,987.0,20.1,57.0,1.3216
1.0,954.0,3.2,667.0,58.0,1180.0,60.0,1350.0,718.0,13.3,60.9,0.9229
2.9,1268.0,16.9,1206.0,201.0,648.0,137.0,1900.0,1434.0,32.2,27.6,1.3044
1.4,1011.0,5.4,783.0,255.0,835.0,118.0,1013.0,1026.0,3.9,67.1,0.5483
2.1,1084.0,12.4,1063.0,128.0,775.0,109.0,1703.0,1031.0,16.8,53.6,1.0167
0.8,722.0,3.3,671.0,133.0,1596.0,68.0,737.0,448.0,14.3,18.4,0.2991
1.1,1006.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106
2.3,1061.0,9.6,962.0,257.0,721.0,141.0,1167.0,942.0,9.0,50.4,0.5809
1.0,1007.0,7.6,884.0,278.0,780.0,163.0,1014.0,951.0,8.9,38.1,0.4341
2.1527495439145157,971.0,4.2,722.0,246.8967349054159,949.0,113.09125081011017,1472.0,804.0,20.5,81.5,1.936
3.4,1176.0,16.4,1191.0,220.0,705.0,130.0,1836.0,1217.0,17.9,46.1,0.9388
0.9,903.0,4.7,748.0,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139
2.5,1173.0,7.5,878.0,300.0,738.0,129.0,1002.0,1355.0,5.9,50.0,0.4689
2.1527495439145157,1067.0,13.0,1085.0,246.8967349054159,684.0,113.09125081011017,1548.0,985.0,23.3,40.4,1.1421
3.5,1177.0,20.5,1310.0,226.0,656.0,145.0,2011.0,1189.0,33.1,23.5,1.1673
2.1,1150.0,7.8,891.0,331.0,684.0,179.0,1198.0,1002.0,13.9,43.8,0.6937
0.6,844.0,2.5,618.0,100.0,2095.0,63.0,1064.0,757.0,8.3,80.4,0.8861
2.1527495439145157,729.0,1.2,520.0,246.8967349054159,1570.0,113.09125081011017,1318.0,445.0,19.2,51.1,1.124
0.2,806.0,2.3,605.0,74.0,1366.0,68.0,1132.0,725.0,21.4,35.7,0.8982
0.6,820.0,3.4,674.0,104.0,1024.0,64.0,1188.0,790.0,14.0,62.6,0.9948
2.0,1366.0,17.1,1213.0,378.0,489.0,134.0,1611.0,1469.0,14.0,66.4,1.0536
2.1,1044.0,11.7,1039.0,333.0,771.0,127.0,1609.0,1076.0,23.3,47.1,1.3281
2.1527495439145157,1029.0,5.6,791.0,246.8967349054159,855.0,113.09125081011017,1567.0,651.0,33.3,33.1,1.6642
2.1527495439145157,989.0,10.7,1004.0,123.0,818.0,119.0,1577.0,783.0,32.4,22.4,1.0701
1.1,915.0,3.0,653.0,169.0,973.0,94.0,905.0,901.0,2.6,63.2,0.4721
3.4,1325.0,14.7,1140.0,583.0,542.0,126.0,1403.0,1468.0,6.8,77.9,0.7756
0.9,1060.0,3.6,686.0,107.0,830.0,73.0,1110.0,445.0,23.1,32.1,0.8973
0.1,1034.0,3.0,651.0,166.0,861.0,112.0,1060.0,601.0,12.9,49.9,0.7406
2.1527495439145157,788.0,2.4,614.0,246.8967349054159,1116.0,113.09125081011017,1177.0,625.0,14.8,64.7,1.0788
4.0,1531.0,23.6,1394.0,673.0,407.0,133.0,1860.0,1683.0,12.7,69.6,1.0206
6.2,1739.0,21.3,1333.0,821.0,460.0,174.0,1689.0,1832.0,11.3,78.3,1.0455
2.1527495439145157,1204.0,13.9,1114.0,246.8967349054159,686.0,113.09125081011017,1807.0,1092.0,24.8,61.6,1.9067
2.1527495439145157,1079.0,7.3,869.0,84.0,751.0,76.0,1634.0,1223.0,23.1,49.7,1.3863
5.8,1399.0,30.3,1558.0,246.8967349054159,473.0,113.09125081011017,2052.0,1652.0,28.0,29.1,1.0846
1.3,1069.0,7.7,889.0,242.0,738.0,91.0,1469.0,976.0,19.3,71.6,1.5844
2.1527495439145157,943.0,3.1,660.0,246.8967349054159,1163.0,113.09125081011017,1297.0,862.0,11.6,58.8,0.7996
2.6,1114.0,13.5,1101.0,246.8967349054159,663.0,113.09125081011017,1632.0,1057.0,29.6,27.7,1.1278
2.1527495439145157,987.0,10.9,1009.0,246.8967349054159,914.0,113.09125081011017,1697.0,1227.0,27.4,31.0,1.1184
1.9,1056.0,7.5,878.0,244.0,758.0,116.0,1308.0,856.0,18.3,51.6,1.0732
3.1,1262.0,14.5,1133.0,157.0,774.0,129.0,1748.0,1033.0,11.3,71.3,0.9514
2.2,926.0,10.9,1010.0,132.0,904.0,110.0,1526.0,720.0,19.7,28.5,0.6445
1.3,1044.0,6.4,832.0,50.0,794.0,67.0,1580.0,1160.0,26.4,47.1,1.5947
1.3,996.0,4.9,759.0,200.0,773.0,124.0,1119.0,751.0,21.0,37.3,0.9139
0.7,879.0,5.7,796.0,58.0,912.0,64.0,1454.0,747.0,21.1,47.1,1.1641
6.5,1626.0,29.1,1531.0,782.0,371.0,234.0,1937.0,2000.0,16.7,43.4,0.8168
0.8,916.0,4.7,748.0,40.0,878.0,49.0,1559.0,742.0,23.7,54.6,1.5823
4.4,1406.0,27.2,1483.0,581.0,478.0,139.0,1767.0,1708.0,7.6,70.6,0.7371
2.1527495439145157,975.0,7.8,891.0,246.8967349054159,814.0,113.09125081011017,1361.0,911.0,15.8,57.6,1.0271
1.5,995.0,9.5,959.0,111.0,856.0,116.0,1544.0,690.0,33.9,18.4,0.9587
2.1527495439145157,847.0,3.8,698.0,246.8967349054159,1013.0,113.09125081011017,1174.0,719.0,15.2,55.5,0.9521
4.5,1487.0,19.2,1274.0,215.0,641.0,110.0,2133.0,1471.0,21.0,54.3,1.3353
1.9,1040.0,11.0,1015.0,120.0,775.0,117.0,1543.0,1025.0,35.1,19.2,1.0664
3.7,1385.0,13.3,1094.0,190.0,765.0,129.0,1769.0,1175.0,17.6,58.5,1.1645
4.2,1455.0,22.2,1357.0,441.0,466.0,91.0,1964.0,1530.0,21.6,69.2,1.763
0.5,878.0,0.6,457.0,12.0,1935.0,20.0,1158.0,344.0,9.9,66.8,0.8152
2.3,1286.0,9.1,942.0,343.0,687.0,137.0,1362.0,1103.0,13.5,67.1,1.0357
5.4,1417.0,24.1,1407.0,1110.0,490.0,190.0,1709.0,1488.0,10.2,82.3,1.0253
4.1,1037.0,11.9,1047.0,355.0,869.0,151.0,1159.0,1042.0,8.4,45.4,0.5035
1.0,913.0,3.1,659.0,86.0,1010.0,55.0,1121.0,748.0,10.3,74.9,0.9362
1.4,1014.0,5.0,761.0,198.0,806.0,136.0,972.0,722.0,9.0,44.9,0.5173
0.7,951.0,1.8,568.0,128.0,1021.0,90.0,888.0,578.0,6.4,50.7,0.4886
2.1527495439145157,935.0,4.5,737.0,246.8967349054159,869.0,113.09125081011017,1548.0,758.0,25.4,52.9,1.698
5.6,1562.0,26.1,1458.0,1056.0,458.0,197.0,1770.0,2021.0,12.4,64.8,0.931
2.3,1059.0,8.1,905.0,356.0,735.0,179.0,1098.0,1130.0,7.3,52.8,0.5404
1.8,1079.0,8.2,909.0,107.0,861.0,99.0,1686.0,928.0,29.2,37.8,1.5098
4.6,1326.0,18.5,1253.0,565.0,514.0,225.0,1479.0,1615.0,8.4,54.7,0.6057
2.1527495439145157,1485.0,34.4,1650.0,246.8967349054159,632.0,113.09125081011017,2337.0,1789.0,19.0,41.6,0.9039
2.2,1088.0,11.1,1019.0,246.8967349054159,668.0,113.09125081011017,1554.0,1165.0,26.3,34.1,1.1453
1.9,1100.0,9.2,946.0,111.0,827.0,98.0,1726.0,932.0,30.5,33.9,1.4564
2.6,1271.0,7.7,886.0,345.0,688.0,121.0,1321.0,1113.0,11.7,79.8,1.0964
2.1,1083.0,10.2,984.0,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883
3.0,1196.0,21.4,1336.0,221.0,739.0,159.0,1971.0,1157.0,26.9,32.2,1.1267
2.1,1304.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494
1.7,1099.8331664998332,10.08310532754978,939.1533755978201,265.0,835.4936047158269,115.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.2,1052.0,3.9,704.0,141.0,807.0,96.0,1210.0,909.0,13.2,69.9,1.0526
2.3,1109.0,12.7,1074.0,187.0,761.0,144.0,1734.0,1274.0,30.0,25.6,1.0674
1.4,1099.8331664998332,10.08310532754978,939.1533755978201,89.0,835.4936047158269,76.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,873.0,2.1,592.0,108.0,1076.0,83.0,869.0,915.0,4.5,53.8,0.4572
1.9,1200.0,6.8,847.0,273.0,636.0,151.0,1297.0,1132.0,13.6,63.4,0.9794
1.6,1038.0,10.4,992.0,87.0,802.0,87.0,1731.0,1007.0,24.4,47.4,1.4301
1.7,1081.0,9.0,938.0,80.0,728.0,87.0,1568.0,714.0,33.9,30.0,1.56
2.5,1131.0,13.1,1087.0,164.0,705.0,131.0,1738.0,1240.0,24.0,37.8,1.1125
2.1527495439145157,1327.0,19.7,1289.0,246.8967349054159,712.0,113.09125081011017,1938.0,1272.0,25.8,29.9,0.9808
1.7,964.0,9.2,947.0,327.0,862.0,123.0,1328.0,907.0,23.7,29.6,0.8537
0.5,863.0,3.0,652.0,42.0,1055.0,54.0,1504.0,816.0,25.9,45.1,1.4889
2.9,972.0,11.8,1043.0,404.0,764.0,148.0,1083.0,1037.0,16.0,20.8,0.3757
1.9,1222.0,8.6,924.0,279.0,612.0,121.0,1216.0,1147.0,17.3,34.5,0.6728
2.2,1149.0,8.4,914.0,382.0,742.0,147.0,1072.0,1242.0,9.5,41.2,0.4908
3.6,1116.0,16.6,1198.0,246.8967349054159,811.0,113.09125081011017,1863.0,1045.0,28.3,27.5,1.0418
1.3,1161.0,10.4,992.0,324.0,601.0,168.0,1211.0,906.0,18.2,28.1,0.5817
2.1527495439145157,1105.0,10.2,984.0,97.0,767.0,106.0,1532.0,868.0,42.7,14.4,1.2092
2.7,1285.0,12.5,1065.0,319.0,597.0,90.0,1686.0,1576.0,25.8,56.1,1.841
1.5,1041.0,4.4,732.0,246.8967349054159,789.0,113.09125081011017,1003.0,1076.0,4.9,62.6,0.5477
1.5,915.0,6.5,834.0,168.0,1006.0,66.0,1243.0,686.0,19.1,37.0,0.8104
0.7,808.0,1.8,572.0,88.0,1729.0,57.0,954.0,468.0,12.0,51.2,0.7179
1.4,960.0,8.2,909.0,70.0,910.0,86.0,1523.0,675.0,37.7,16.0,1.0231
2.1527495439145157,967.0,4.8,753.0,246.8967349054159,1048.0,113.09125081011017,1420.0,544.0,17.8,46.7,0.9466
1.0,957.0,2.8,641.0,95.0,1013.0,70.0,940.0,784.0,4.2,77.0,0.6439
1.1,888.0,3.5,680.0,211.0,985.0,70.0,1138.0,826.0,13.1,67.4,1.0101
4.3,1544.0,24.2,1409.0,462.0,448.0,91.0,2048.0,1603.0,22.4,67.1,1.794
2.1527495439145157,1402.0,17.1,1213.0,246.8967349054159,530.0,113.09125081011017,1789.0,1348.0,27.4,43.9,1.5811
0.6,861.0,4.3,729.0,39.0,1043.0,62.0,1528.0,689.0,23.8,47.3,1.3783
2.9,1268.0,18.7,1259.0,167.0,519.0,62.0,2114.0,1410.0,26.0,55.8,1.8536
7.7,1707.0,37.6,1721.0,1001.0,375.0,171.0,2260.0,1940.0,15.8,70.7,1.2601
2.1527495439145157,981.0,8.5,918.0,126.0,839.0,108.0,1572.0,785.0,31.2,26.6,1.192
1.9,1072.0,7.5,880.0,224.0,767.0,80.0,1318.0,928.0,18.0,60.4,1.2331
2.7,1334.0,11.9,1047.0,129.0,815.0,106.0,1638.0,1038.0,15.9,42.0,0.7541
1.3,1031.0,4.4,732.0,162.0,872.0,69.0,1476.0,704.0,19.8,78.0,1.7879
1.5,1029.0,7.2,866.0,93.0,874.0,83.0,1651.0,727.0,31.1,32.4,1.4351
0.3,871.0,2.8,638.0,219.0,1022.0,143.0,860.0,583.0,4.3,49.4,0.4136
4.1,1343.0,20.1,1298.0,551.0,477.0,225.0,1495.0,1416.0,22.1,25.6,0.6728
2.3,1160.0,12.6,1070.0,110.0,687.0,112.0,1929.0,1192.0,29.3,45.8,1.8362
0.5,903.0,3.1,656.0,38.0,1155.0,37.0,1361.0,618.0,17.0,44.6,0.8593
1.5,984.0,7.5,879.0,89.0,940.0,85.0,1527.0,792.0,13.9,62.9,0.9948
0.7,859.0,3.7,693.0,24.0,988.0,43.0,1377.0,710.0,25.3,39.7,1.2656
2.2,985.0,10.9,1011.0,425.0,779.0,148.0,1138.0,1010.0,17.9,22.3,0.4537
1.9,1062.0,9.6,962.0,108.0,776.0,104.0,1674.0,1030.0,26.2,39.7,1.3249
1.8,1081.0,10.4,992.0,147.0,959.0,119.0,1680.0,935.0,20.2,47.2,1.1043
1.7,1139.0,11.0,1013.0,87.0,672.0,60.0,1932.0,1034.0,26.4,61.7,2.0929
2.1527495439145157,1110.0,5.4,782.0,210.0,798.0,134.0,1101.0,954.0,6.2,72.3,0.6887
0.5,869.0,1.6,554.0,28.0,1460.0,40.0,1268.0,667.0,11.8,58.0,0.8026
1.0,982.0,6.5,834.0,185.0,770.0,55.0,1435.0,911.0,19.8,69.2,1.5808
2.0,1235.0,9.2,947.0,241.0,594.0,131.0,1362.0,923.0,22.8,35.3,0.9693
1.2,1090.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.7,57.6,1.0195
3.9,1413.0,21.6,1339.0,521.0,464.0,196.0,1611.0,1533.0,20.3,29.7,0.6973
0.7,1099.8331664998332,10.08310532754978,939.1533755978201,80.0,835.4936047158269,73.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
3.2,1611.0,17.8,1233.0,690.0,413.0,140.0,1687.0,1741.0,16.0,67.9,1.2217
1.2,1022.0,4.1,715.0,192.0,806.0,118.0,1004.0,831.0,17.8,30.7,0.6205
6.3,1408.0,28.0,1502.0,692.0,640.0,178.0,1843.0,1598.0,11.6,64.3,0.8789
3.5,1257.0,13.7,1108.0,577.0,592.0,94.0,1520.0,1287.0,12.6,78.4,1.1419
0.8,908.0,4.4,732.0,77.0,966.0,62.0,1311.0,722.0,23.5,44.7,1.2755
1.8,1014.0,9.4,954.0,118.0,865.0,103.0,1697.0,818.0,29.4,32.9,1.3244
6.6,1702.0,31.5,1585.0,1188.0,422.0,183.0,1960.0,1967.0,10.7,76.2,0.9798
2.0,1135.0,9.2,948.0,215.0,685.0,80.0,1569.0,992.0,17.6,80.5,1.6062
3.4,1324.0,15.6,1168.0,375.0,568.0,99.0,1716.0,1959.0,21.8,63.0,1.619
2.4,1195.0,8.4,915.0,376.0,666.0,152.0,1295.0,1245.0,12.6,65.4,0.9529
2.4,1196.0,10.5,997.0,127.0,802.0,100.0,1644.0,1128.0,19.2,42.7,0.9425
2.3,1092.0,9.9,975.0,310.0,690.0,125.0,1418.0,990.0,17.4,57.3,1.1328
0.9,924.0,6.6,839.0,57.0,957.0,68.0,1453.0,849.0,23.5,32.7,0.9349
2.1527495439145157,1362.0,19.3,1277.0,282.0,529.0,140.0,2188.0,1392.0,25.9,51.5,1.7
2.9,1135.0,13.5,1100.0,460.0,679.0,146.0,1161.0,1273.0,17.4,23.3,0.4599
4.6,1408.0,24.0,1404.0,241.0,646.0,154.0,1972.0,1463.0,19.3,28.6,0.6357
5.1,1611.0,30.0,1552.0,317.0,487.0,206.0,2371.0,1948.0,34.9,29.3,1.611
2.7,1065.0,13.6,1105.0,207.0,723.0,162.0,1672.0,987.0,26.6,30.2,1.033
0.4,982.0,5.3,780.0,39.0,974.0,54.0,1374.0,532.0,37.6,16.4,1.0458
0.7,917.0,4.1,714.0,246.8967349054159,870.0,113.09125081011017,1355.0,843.0,20.8,67.3,1.6353
0.9,1068.0,6.1,816.0,191.0,681.0,80.0,1264.0,1011.0,12.6,71.5,1.038
2.3,1198.0,9.3,953.0,131.0,882.0,105.0,1588.0,1019.0,13.2,56.0,0.8446
1.6,1074.0,6.4,832.0,244.0,748.0,119.0,1230.0,934.0,13.5,59.9,0.9261
1.3,896.0,4.4,731.0,316.0,911.0,155.0,799.0,627.0,10.6,25.3,0.3224
2.5,1298.0,11.1,1017.0,398.0,727.0,110.0,1418.0,1193.0,13.7,76.3,1.1932
1.0,909.0,2.6,624.0,157.0,1056.0,74.0,1073.0,736.0,8.6,77.2,0.8617
5.0,1552.0,24.1,1406.0,1045.0,478.0,185.0,1749.0,1862.0,11.8,72.2,0.9948
2.1527495439145157,1004.0,6.3,827.0,246.8967349054159,972.0,113.09125081011017,1465.0,627.0,17.8,44.3,0.8929
1.3,989.0,4.4,731.0,226.0,815.0,149.0,936.0,1018.0,1.0,67.7,0.4523
0.9,888.0,3.0,651.0,51.0,1240.0,52.0,1298.0,733.0,8.2,66.6,0.7283
2.9,1286.0,10.5,996.0,473.0,644.0,167.0,1217.0,1827.0,8.9,54.8,0.6244
