CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
3.4,1320.0,16.9,1207.0,448.0,535.0,143.0,1498.0,1442.0,11.9,59.1,0.8211
3.2,1315.0,14.8,1142.0,178.0,724.0,126.0,1807.0,1161.0,15.6,50.7,0.8947
0.6,904.0,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322
2.1527495439145157,943.0,7.2,867.0,246.8967349054159,834.0,113.09125081011017,1314.0,891.0,14.8,57.3,0.9603
3.2,1074.0,19.1,1270.0,230.0,776.0,146.0,1833.0,1087.0,34.2,14.2,0.7502
5.0,1529.0,27.7,1497.0,275.0,569.0,99.0,2278.0,1641.0,13.3,55.6,0.8453
2.1527495439145157,926.0,2.6,623.0,134.0,954.0,96.0,873.0,1011.0,2.0,60.8,0.4337
2.2,1203.0,13.2,1090.0,223.0,593.0,74.0,1655.0,1205.0,21.3,68.5,1.7164
4.5,1543.0,15.8,1174.0,513.0,521.0,127.0,1542.0,1494.0,10.4,82.5,1.0406
1.6,1144.0,6.3,826.0,221.0,661.0,147.0,1158.0,1300.0,14.7,48.0,0.7977
1.2,1025.0,8.4,916.0,294.0,832.0,149.0,1018.0,1262.0,9.5,35.9,0.4273
2.1527495439145157,1240.0,14.2,1124.0,131.0,645.0,112.0,1799.0,1300.0,29.0,33.4,1.3149
1.0,928.0,3.8,701.0,119.0,926.0,86.0,902.0,456.0,28.7,13.7,0.5302
2.1527495439145157,1473.0,26.3,1463.0,683.0,462.0,143.0,1948.0,1605.0,20.6,56.0,1.3467
0.9,883.0,3.9,705.0,51.0,1133.0,65.0,1422.0,655.0,15.4,58.8,1.0215
2.6,1099.8331664998332,10.08310532754978,939.1533755978201,219.0,835.4936047158269,121.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
1.9,1159.0,11.0,1016.0,246.8967349054159,595.0,113.09125081011017,1681.0,1260.0,23.4,51.6,1.4639
1.3,1040.0,3.9,705.0,100.0,1149.0,91.0,1324.0,612.0,11.0,58.9,0.7714
2.1527495439145157,892.0,6.9,853.0,246.8967349054159,1080.0,113.09125081011017,1509.0,666.0,26.0,29.4,0.976
4.2,1388.0,24.5,1418.0,287.0,568.0,226.0,2250.0,1913.0,38.8,24.2,1.6433
1.6,966.0,9.5,959.0,92.0,838.0,95.0,1686.0,852.0,21.8,46.3,1.1913
5.0,1247.0,14.8,1142.0,469.0,574.0,222.0,1547.0,1199.0,18.3,52.3,1.0922
2.8,1145.0,15.7,1170.0,157.0,751.0,123.0,1894.0,1376.0,26.7,35.4,1.2233
3.2,1371.0,23.2,1384.0,219.0,545.0,119.0,2082.0,1745.0,28.5,32.5,1.2441
0.7,938.0,3.0,650.0,68.0,1251.0,71.0,1333.0,893.0,10.9,62.1,0.8113
3.4,1349.0,16.4,1193.0,550.0,507.0,189.0,1493.0,1710.0,10.9,52.4,0.6826
0.9,864.0,3.0,651.0,246.8967349054159,1096.0,113.09125081011017,1193.0,443.0,34.5,19.3,1.0369
2.3,1293.0,8.9,937.0,121.0,930.0,102.0,1464.0,1200.0,10.9,55.9,0.7277
0.5,878.0,1.0,496.0,54.0,1182.0,54.0,782.0,451.0,6.0,42.9,0.404
1.3,1010.0,5.1,769.0,77.0,1110.0,69.0,1396.0,895.0,8.3,64.9,0.7124
3.4,1272.0,15.7,1170.0,215.0,620.0,160.0,1957.0,1347.0,32.8,33.4,1.633
1.0,1189.0,5.7,797.0,312.0,688.0,174.0,1157.0,1213.0,10.3,55.9,0.7014
1.7,1071.0,8.9,936.0,209.0,695.0,63.0,1516.0,1249.0,17.9,72.4,1.4758
2.2,1169.0,10.1,983.0,289.0,672.0,79.0,1633.0,1033.0,23.0,62.3,1.7248
3.2,1474.0,15.3,1158.0,653.0,469.0,155.0,1476.0,1802.0,18.2,43.2,0.8926
2.3,1238.0,13.1,1088.0,150.0,636.0,116.0,1883.0,1306.0,32.7,34.5,1.6798
2.2,1157.0,12.6,1069.0,274.0,737.0,120.0,1653.0,1100.0,32.1,33.5,1.569
2.1527495439145157,1145.0,14.5,1134.0,121.0,647.0,135.0,1828.0,1108.0,30.9,34.2,1.5064
2.2,1140.0,13.8,1109.0,110.0,714.0,107.0,1892.0,1123.0,24.7,47.7,1.4649
1.0,830.0,3.0,655.0,198.0,1045.0,113.0,710.0,467.0,4.1,28.6,0.2363
2.4,1123.0,10.5,996.0,172.0,861.0,133.0,1551.0,1033.0,14.8,41.5,0.6929
4.2,1621.0,18.3,1247.0,283.0,762.0,159.0,1860.0,1886.0,15.3,46.8,0.8091
1.8,919.0,10.0,978.0,246.0,820.0,105.0,1180.0,805.0,13.1,38.5,0.5776
2.6,1179.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.3,66.3,0.8336
3.1,1324.0,15.8,1173.0,365.0,564.0,119.0,1749.0,1354.0,27.0,44.2,1.549
1.1,919.0,7.5,880.0,70.0,915.0,86.0,1628.0,1013.0,24.2,39.5,1.1764
3.7,1297.0,22.1,1353.0,281.0,588.0,154.0,2128.0,1690.0,25.2,43.0,1.3548
2.1,1230.0,15.7,1169.0,159.0,737.0,77.0,2020.0,1275.0,20.6,68.1,1.6329
1.2,905.0,2.9,648.0,188.0,1007.0,132.0,822.0,509.0,6.8,41.0,0.4072
2.7,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
4.1,1410.0,22.4,1363.0,696.0,690.0,187.0,1515.0,2014.0,13.9,42.8,0.6761
2.1,1041.0,9.1,945.0,306.0,692.0,145.0,1082.0,1000.0,19.1,18.1,0.3955
0.8,967.0,4.7,749.0,84.0,996.0,57.0,1517.0,881.0,14.0,68.3,1.0884
5.1,1373.0,25.4,1440.0,363.0,635.0,211.0,2183.0,1510.0,33.1,25.9,1.2923
1.0,872.0,4.9,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827
3.9,1448.0,19.5,1283.0,461.0,496.0,109.0,1877.0,1504.0,21.9,68.3,1.7699
2.8,1407.0,12.5,1066.0,566.0,525.0,211.0,1397.0,1560.0,14.8,51.0,0.8507
3.1,1499.0,19.8,1291.0,541.0,444.0,107.0,1653.0,1609.0,13.4,55.1,0.8444
1.3,1038.0,4.8,756.0,200.0,813.0,146.0,921.0,1317.0,4.2,49.4,0.412
2.3,1161.0,10.0,979.0,267.0,758.0,115.0,1375.0,1132.0,16.7,57.3,1.0813
1.5,1111.0,5.2,773.0,216.0,690.0,115.0,1331.0,915.0,17.8,61.7,1.2436
0.6,754.0,2.5,620.0,44.0,1102.0,51.0,1372.0,725.0,16.3,59.8,1.1042
2.0,1104.0,11.4,1028.0,279.0,696.0,109.0,1263.0,1227.0,15.4,43.0,0.7483
2.1527495439145157,1289.0,17.5,1225.0,163.0,632.0,145.0,1796.0,1274.0,41.3,15.5,1.21
0.8,947.0,1.9,580.0,81.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375
0.5,798.0,3.4,677.0,35.0,1092.0,44.0,1473.0,696.0,20.2,53.8,1.2569
0.5,784.0,2.8,641.0,246.8967349054159,1114.0,113.09125081011017,1319.0,588.0,22.2,40.6,1.0729
4.5,1664.0,24.1,1407.0,329.0,594.0,134.0,2198.0,1564.0,15.3,55.2,0.9538
4.8,1360.0,30.4,1561.0,290.0,545.0,139.0,2525.0,1626.0,23.7,49.0,1.4152
3.8,1432.0,16.5,1195.0,625.0,509.0,180.0,1513.0,1651.0,13.3,56.2,0.8548
1.1,940.0,6.8,849.0,93.0,1091.0,103.0,1509.0,764.0,18.5,48.7,1.0286
2.4,1201.0,9.2,949.0,358.0,665.0,170.0,1220.0,1260.0,6.8,72.1,0.7143
1.3,984.0,3.9,707.0,71.0,1131.0,73.0,1359.0,494.0,12.4,64.1,0.9209
2.4,1123.0,9.9,973.0,351.0,690.0,108.0,1520.0,999.0,17.3,79.9,1.5643
0.9,781.0,3.9,705.0,41.0,1203.0,14.0,1068.0,514.0,20.2,28.6,0.6717
1.5,1067.0,8.7,928.0,213.0,711.0,51.0,1564.0,1309.0,19.1,75.6,1.6519
2.1527495439145157,1058.0,14.5,1134.0,246.8967349054159,855.0,113.09125081011017,1797.0,1034.0,24.1,34.8,1.0333
3.5,1387.0,20.8,1318.0,197.0,701.0,145.0,1890.0,1299.0,28.4,23.4,0.8935
1.3,925.0,3.3,670.0,93.0,940.0,65.0,1173.0,663.0,15.5,63.8,1.1119
2.1527495439145157,1101.0,8.8,933.0,246.8967349054159,845.0,113.09125081011017,1600.0,1022.0,13.8,62.1,0.9721
0.8,855.0,5.0,762.0,79.0,942.0,73.0,1444.0,959.0,18.8,49.0,1.0505
2.5,1185.0,15.1,1152.0,96.0,578.0,42.0,2003.0,1274.0,25.5,59.7,1.9193
2.1527495439145157,752.0,1.2,515.0,246.8967349054159,1472.0,113.09125081011017,1068.0,436.0,13.3,35.6,0.5393
1.0,862.0,2.8,639.0,148.0,1033.0,81.0,1100.0,727.0,12.3,67.5,0.9624
0.5,906.0,3.0,650.0,246.8967349054159,961.0,113.09125081011017,1581.0,768.0,26.9,60.3,2.1074
1.7,951.0,7.0,859.0,246.8967349054159,897.0,113.09125081011017,1267.0,718.0,29.3,20.4,0.8162
1.3,969.0,7.7,886.0,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757
0.5,790.0,2.1,590.0,246.8967349054159,1122.0,113.09125081011017,1257.0,493.0,23.8,44.8,1.3061
2.0,979.0,9.2,946.0,323.0,826.0,138.0,1018.0,1026.0,14.6,24.6,0.4054
2.0,1050.0,9.2,947.0,266.0,832.0,122.0,1447.0,912.0,26.6,32.1,1.102
1.4,1061.0,5.7,800.0,200.0,819.0,106.0,1232.0,862.0,12.6,74.3,1.0843
1.8,1099.8331664998332,10.08310532754978,939.1533755978201,276.0,835.4936047158269,172.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,1143.0,11.8,1043.0,246.8967349054159,643.0,113.09125081011017,1747.0,1079.0,29.9,39.6,1.6397
1.2,1062.0,8.6,924.0,69.0,892.0,76.0,1683.0,777.0,37.0,20.1,1.2423
1.0,926.0,5.0,763.0,41.0,949.0,54.0,1491.0,504.0,33.8,32.1,1.6596
1.2,1062.0,3.7,691.0,53.0,1272.0,70.0,1377.0,929.0,11.5,63.1,0.8533
1.7,1008.0,6.7,845.0,246.8967349054159,832.0,113.09125081011017,1349.0,856.0,26.3,29.5,0.9959
4.6,1544.0,18.9,1266.0,280.0,613.0,148.0,2066.0,1415.0,14.5,75.7,1.2425
2.1527495439145157,1405.0,22.8,1372.0,246.8967349054159,497.0,113.09125081011017,1883.0,1573.0,20.0,56.5,1.3051
1.6,968.0,5.4,785.0,239.0,872.0,111.0,1209.0,826.0,12.9,70.5,1.0442
1.8,1023.0,6.9,854.0,111.0,918.0,89.0,1637.0,744.0,15.1,75.1,1.2799
0.4,1106.0,4.4,733.0,165.0,822.0,109.0,1208.0,902.0,9.9,79.8,0.9725
5.4,1425.0,32.3,1605.0,631.0,660.0,220.0,1920.0,2321.0,35.2,16.6,0.9242
2.1527495439145157,894.0,4.9,761.0,36.0,862.0,48.0,1504.0,768.0,23.0,49.9,1.3849
2.1527495439145157,901.0,3.0,652.0,246.8967349054159,1013.0,113.09125081011017,1468.0,804.0,20.7,77.8,1.8764
1.0,892.0,3.2,665.0,55.0,1348.0,58.0,1150.0,394.0,21.0,23.6,0.5788
2.0,1076.0,12.2,1055.0,146.0,817.0,113.09125081011017,1734.0,993.0,34.4,21.0,1.1248
0.9,847.0,2.7,630.0,106.0,1057.0,59.0,1091.0,537.0,10.2,71.6,0.8893
1.8,991.0,8.9,937.0,91.0,874.0,75.0,1581.0,644.0,15.1,54.5,0.9309
2.1527495439145157,855.0,4.6,741.0,246.8967349054159,965.0,113.09125081011017,901.0,616.0,12.5,30.3,0.4367
0.8,940.0,4.0,709.0,47.0,956.0,52.0,1641.0,588.0,25.2,67.1,2.1164
2.1,1102.0,7.9,896.0,346.0,720.0,222.0,969.0,1226.0,7.5,33.8,0.352
2.5,1251.0,13.7,1107.0,297.0,579.0,91.0,1657.0,1407.0,21.3,66.1,1.6556
2.2,1136.0,10.5,995.0,132.0,727.0,114.0,1591.0,1236.0,25.8,33.0,1.0826
1.2,1117.0,7.1,862.0,54.0,995.0,64.0,1476.0,530.0,31.5,21.9,0.997
3.4,1313.0,17.1,1213.0,536.0,564.0,88.0,1789.0,1359.0,19.2,73.4,1.6192
0.7,827.0,3.1,659.0,33.0,1115.0,46.0,1552.0,616.0,16.8,77.4,1.4739
0.1,987.0,8.6,925.0,310.0,776.0,148.0,1016.0,1066.0,13.4,27.2,0.4157
4.8,1313.0,21.8,1345.0,300.0,603.0,163.0,2118.0,1507.0,28.5,33.3,1.2775
2.1527495439145157,1116.0,12.4,1063.0,140.0,736.0,138.0,1571.0,980.0,38.9,15.9,1.0896
3.0,1274.0,13.3,1094.0,507.0,537.0,267.0,1364.0,1428.0,7.6,70.8,0.7399
1.5,1050.0,8.4,916.0,246.8967349054159,696.0,113.09125081011017,1512.0,997.0,19.3,71.1,1.5746
4.6,1374.0,20.4,1307.0,549.0,521.0,220.0,1709.0,1429.0,17.3,53.6,1.0472
5.5,1402.0,26.3,1462.0,867.0,449.0,223.0,1599.0,1885.0,4.1,47.9,0.3959
0.2,799.0,1.6,555.0,246.8967349054159,1327.0,113.09125081011017,1320.0,643.0,12.8,66.0,0.969
1.4,1055.0,5.4,782.0,231.0,798.0,161.0,940.0,1377.0,5.1,45.6,0.4056
0.6,878.0,1.6,551.0,246.8967349054159,1493.0,113.09125081011017,1272.0,683.0,10.6,61.6,0.7856
1.0,921.0,3.2,666.0,246.8967349054159,954.0,113.09125081011017,1288.0,480.0,24.8,40.1,1.2378
3.9,1489.0,19.1,1270.0,309.0,633.0,114.0,1889.0,1638.0,13.5,53.4,0.8196
2.4,1293.0,12.1,1052.0,393.0,536.0,172.0,1332.0,1593.0,17.7,39.7,0.799
0.1,1050.0,3.1,660.0,173.0,860.0,113.0,1071.0,526.0,12.3,56.0,0.7958
1.2,992.0,3.7,694.0,266.0,900.0,169.0,1020.0,756.0,3.9,79.5,0.6482
2.1527495439145157,829.0,1.8,570.0,246.8967349054159,1304.0,113.09125081011017,1357.0,562.0,14.2,62.9,1.0136
2.8,1148.0,12.1,1054.0,353.0,631.0,177.0,1233.0,1157.0,10.2,43.1,0.5366
2.1527495439145157,966.0,12.1,1054.0,246.8967349054159,885.0,113.09125081011017,1742.0,917.0,26.8,32.4,1.1263
2.1527495439145157,1531.0,30.3,1558.0,246.8967349054159,451.0,113.09125081011017,2181.0,1620.0,28.4,37.5,1.4251
1.6,973.0,8.3,911.0,126.0,800.0,121.0,1441.0,891.0,32.9,21.8,1.0714
1.8,1086.0,6.8,850.0,233.0,723.0,143.0,1072.0,901.0,8.9,45.5,0.5208
2.1527495439145157,856.0,3.2,665.0,246.8967349054159,1061.0,113.09125081011017,1375.0,788.0,23.5,52.6,1.5035
3.2,1157.0,15.9,1176.0,330.0,691.0,175.0,1779.0,1370.0,30.6,23.2,1.001
0.6,869.0,3.3,673.0,102.0,1033.0,53.0,1307.0,688.0,18.8,63.0,1.3582
2.1527495439145157,777.0,1.8,570.0,246.8967349054159,1191.0,113.09125081011017,1167.0,616.0,14.5,65.0,1.0672
1.4,960.0,5.4,784.0,219.0,842.0,149.0,868.0,643.0,12.0,21.9,0.3069
1.6,1020.0,7.3,871.0,133.0,956.0,93.0,1426.0,911.0,12.6,50.8,0.7387
1.5,971.0,4.4,734.0,237.0,905.0,90.0,1187.0,808.0,12.5,71.9,1.0351
0.2,858.0,2.7,633.0,97.0,1136.0,73.0,878.0,788.0,3.5,55.9,0.4431
2.1527495439145157,959.0,5.6,792.0,246.8967349054159,913.0,113.09125081011017,1315.0,717.0,17.1,58.7,1.1332
2.1,1195.0,9.1,943.0,378.0,645.0,203.0,1149.0,1462.0,6.5,63.1,0.6132
1.9,1085.0,12.2,1057.0,103.0,689.0,139.0,1775.0,836.0,32.8,32.2,1.5779
0.6,856.0,3.6,687.0,246.8967349054159,955.0,113.09125081011017,1260.0,726.0,21.9,48.3,1.2522
1.8,1018.0,7.3,868.0,255.0,751.0,162.0,1015.0,804.0,13.0,29.7,0.442
3.6,1210.0,20.7,1316.0,234.0,645.0,159.0,2030.0,1278.0,32.5,25.3,1.2165
1.9,1046.0,9.5,960.0,189.0,671.0,96.0,1637.0,899.0,23.7,55.4,1.6031
2.1527495439145157,1578.0,31.9,1595.0,246.8967349054159,459.0,113.09125081011017,2181.0,1680.0,29.7,33.1,1.3546
3.1,1304.0,14.8,1142.0,232.0,772.0,119.0,1747.0,1405.0,14.8,44.1,0.7407
2.9,954.0,4.5,735.0,175.0,863.0,118.0,953.0,630.0,9.8,44.1,0.5332
0.4,815.0,0.9,488.0,63.0,1223.0,49.0,742.0,326.0,11.2,38.3,0.5099
2.1527495439145157,827.0,2.1,595.0,246.8967349054159,1208.0,113.09125081011017,1214.0,507.0,13.9,75.2,1.1884
2.1527495439145157,851.0,2.1,592.0,246.8967349054159,1054.0,113.09125081011017,1482.0,578.0,24.5,57.1,1.7327
2.0,1174.0,7.4,873.0,288.0,672.0,137.0,1300.0,1071.0,13.7,63.6,0.9912
0.8,930.0,2.5,616.0,113.0,969.0,90.0,893.0,875.0,3.8,56.8,0.4614
2.1527495439145157,1527.0,35.0,1664.0,246.8967349054159,587.0,113.09125081011017,2238.0,1775.0,23.8,29.5,0.8559
0.6,832.0,1.3,530.0,112.0,1346.0,63.0,1027.0,512.0,14.6,56.7,0.9358
2.1527495439145157,1017.0,3.5,680.0,246.8967349054159,996.0,113.09125081011017,1421.0,729.0,27.8,49.4,1.8209
1.9,1071.0,7.4,873.0,339.0,739.0,107.0,1150.0,1193.0,8.6,70.5,0.7915
2.1527495439145157,917.0,3.6,686.0,246.8967349054159,933.0,113.09125081011017,1304.0,805.0,18.3,68.5,1.4291
3.4,1192.0,14.8,1143.0,166.0,740.0,123.0,1767.0,1108.0,17.6,43.7,0.8698
2.1527495439145157,1026.0,5.8,801.0,45.0,816.0,63.0,1545.0,1094.0,25.8,43.1,1.4113
2.6,1241.0,10.9,1011.0,395.0,545.0,163.0,1428.0,1274.0,18.3,49.4,1.0264
3.4,1351.0,16.7,1201.0,239.0,783.0,110.0,1828.0,1307.0,9.8,59.6,0.7214
2.3,1032.0,9.3,952.0,449.0,833.0,166.0,1025.0,1198.0,5.9,44.7,0.4186
1.9,1173.0,7.7,885.0,274.0,685.0,134.0,1288.0,1038.0,15.6,54.8,0.966
4.7,1299.0,18.5,1254.0,698.0,566.0,161.0,1662.0,1488.0,15.9,63.4,1.1349
2.6,1058.0,9.6,962.0,397.0,778.0,132.0,1058.0,1153.0,6.0,47.6,0.4488
0.8,806.0,1.0,495.0,68.0,1282.0,61.0,685.0,355.0,4.0,36.4,0.2982
1.7,1096.0,6.2,819.0,243.0,733.0,127.0,1238.0,904.0,16.5,50.8,0.9442
2.1527495439145157,1840.0,44.0,1852.0,246.8967349054159,360.0,113.09125081011017,2553.0,2143.0,24.5,49.5,1.5022
2.1527495439145157,991.0,9.4,953.0,82.0,815.0,106.0,1616.0,924.0,29.1,33.1,1.3126
2.1527495439145157,1004.0,8.5,921.0,246.8967349054159,699.0,113.09125081011017,1495.0,1092.0,24.9,47.9,1.4855
0.7,895.0,1.5,545.0,246.8967349054159,1080.0,113.09125081011017,964.0,685.0,4.3,81.0,0.677
0.9,1004.0,2.9,646.0,166.0,823.0,111.0,1054.0,989.0,11.3,58.0,0.7742
1.3,1060.0,6.9,851.0,108.0,912.0,81.0,1673.0,805.0,14.5,78.3,1.2851
2.7,1100.0,9.9,974.0,420.0,728.0,130.0,1131.0,1208.0,9.4,48.7,0.5748
1.4,1083.0,7.8,889.0,72.0,725.0,56.0,1734.0,918.0,27.6,52.1,1.8936
3.3,1284.0,15.0,1149.0,234.0,780.0,149.0,1725.0,1304.0,21.7,31.8,0.8191
3.3,1258.0,18.7,1261.0,406.0,514.0,96.0,1940.0,1603.0,26.2,45.0,1.5098
0.8,931.0,2.1,591.0,102.0,1015.0,89.0,1015.0,704.0,6.3,70.1,0.6733
1.3,1043.0,6.7,843.0,64.0,799.0,68.0,1628.0,689.0,37.8,26.3,1.6951
1.5,1086.0,4.3,726.0,202.0,736.0,131.0,1192.0,848.0,13.4,64.8,0.988
1.8,1091.0,11.7,1038.0,103.0,744.0,99.0,1786.0,1088.0,28.6,36.8,1.416
1.6,1017.0,6.7,842.0,89.0,1000.0,101.0,1441.0,846.0,17.3,38.8,0.7596
1.3,984.0,5.6,795.0,63.0,838.0,78.0,1570.0,676.0,25.4,54.6,1.7483
1.5,996.0,6.7,843.0,246.8967349054159,840.0,113.09125081011017,1394.0,765.0,30.1,27.2,1.1406
0.6,937.0,2.0,585.0,38.0,1412.0,52.0,1348.0,793.0,12.8,63.2,0.9283
2.8,973.0,14.4,1128.0,170.0,813.0,127.0,1642.0,894.0,32.9,15.5,0.7649
4.3,1201.0,25.0,1428.0,285.0,664.0,118.0,2249.0,1378.0,21.7,44.2,1.1321
2.1527495439145157,832.0,1.5,547.0,15.0,1320.0,23.0,1254.0,469.0,18.3,40.0,0.8345
4.0,1311.0,17.5,1225.0,781.0,538.0,121.0,1464.0,1434.0,7.1,84.1,0.8557
1.3,836.0,4.5,740.0,255.0,987.0,117.0,1046.0,672.0,12.4,44.1,0.6324
0.6,880.0,1.4,533.0,246.8967349054159,1161.0,113.09125081011017,948.0,499.0,3.5,80.6,0.6403
1.5,998.0,7.1,859.0,90.0,919.0,88.0,1450.0,1045.0,17.0,43.3,0.8341
4.5,1533.0,21.4,1334.0,985.0,466.0,218.0,1434.0,2118.0,5.8,54.1,0.502
3.1,1290.0,18.5,1253.0,371.0,550.0,135.0,1807.0,1332.0,20.2,72.3,1.6893
2.1527495439145157,950.0,2.5,622.0,89.0,960.0,67.0,1093.0,643.0,12.0,64.6,0.906
0.9,1005.0,4.0,713.0,103.0,1130.0,78.0,1363.0,924.0,8.0,71.8,0.7711
3.5,1248.0,16.6,1197.0,892.0,641.0,202.0,1405.0,1395.0,10.1,45.6,0.5632
3.5,1277.0,20.1,1300.0,331.0,608.0,136.0,2090.0,1598.0,24.0,43.1,1.2677
2.1527495439145157,1177.0,14.8,1143.0,246.8967349054159,574.0,113.09125081011017,1443.0,1205.0,13.9,49.0,0.7727
0.5,732.0,2.4,613.0,44.0,1273.0,40.0,1413.0,605.0,18.2,54.1,1.1155
5.6,1526.0,27.5,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.1,62.9,0.943
2.1527495439145157,1086.0,9.2,947.0,181.0,724.0,115.0,1724.0,1134.0,24.7,46.8,1.4337
2.1527495439145157,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.7,1225.0,15.2,1155.0,379.0,607.0,91.0,1738.0,1159.0,21.1,64.0,1.5795
5.2,1529.0,20.4,1309.0,270.0,627.0,141.0,2083.0,1385.0,14.0,76.3,1.2166
2.1527495439145157,939.0,5.3,776.0,246.8967349054159,879.0,113.09125081011017,1259.0,913.0,18.3,53.1,1.1056
2.1527495439145157,1099.8331664998332,10.08310532754978,939.1533755978201,246.8967349054159,835.4936047158269,113.09125081011017,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.3,1106.0,12.5,1068.0,116.0,915.0,99.0,1535.0,874.0,19.1,26.2,0.5741
3.1,1202.0,15.4,1160.0,455.0,585.0,102.0,1723.0,1165.0,16.9,79.9,1.5253
1.1,959.0,6.8,848.0,91.0,859.0,84.0,1572.0,739.0,25.0,41.6,1.301
2.1527495439145157,1043.0,8.9,934.0,61.0,929.0,47.0,1707.0,811.0,31.4,31.2,1.4127
1.8,1093.0,5.5,789.0,105.0,1102.0,103.0,1329.0,788.0,13.4,43.2,0.6623
3.2,1271.0,16.1,1183.0,403.0,493.0,179.0,1498.0,1258.0,24.1,32.1,0.9504
1.1,879.0,2.8,642.0,140.0,1027.0,101.0,836.0,545.0,2.5,51.0,0.3778
1.0,1138.0,5.4,782.0,228.0,705.0,100.0,1321.0,926.0,14.1,75.5,1.2065
2.1527495439145157,838.0,3.8,700.0,112.0,936.0,41.0,1268.0,744.0,14.6,79.9,1.3156
3.4,1371.0,13.6,1105.0,514.0,553.0,169.0,1429.0,1581.0,13.3,63.6,0.9681
2.1527495439145157,721.0,0.7,470.0,42.0,2331.0,35.0,815.0,367.0,13.2,35.6,0.5375
2.1527495439145157,1349.0,21.3,1333.0,275.0,487.0,142.0,2256.0,1533.0,27.4,48.6,1.7447
1.5,988.0,6.6,839.0,177.0,805.0,88.0,1382.0,937.0,20.1,60.8,1.4152
0.9,975.0,5.2,774.0,73.0,1001.0,69.0,1393.0,878.0,16.3,45.1,0.8286
2.1527495439145157,1053.0,12.7,1072.0,246.8967349054159,733.0,113.09125081011017,1495.0,832.0,20.9,40.3,0.9866
3.3,1028.0,11.3,1025.0,357.0,774.0,136.0,1024.0,1160.0,8.1,32.5,0.3516
0.7,822.0,2.4,611.0,246.8967349054159,1191.0,113.09125081011017,1138.0,403.0,33.2,19.0,0.9533
1.1,918.0,5.3,779.0,65.0,896.0,89.0,1537.0,551.0,35.8,27.7,1.6041
1.1,1011.0,6.1,816.0,33.0,830.0,35.0,1614.0,680.0,36.9,30.9,1.8934
2.1527495439145157,814.0,3.4,678.0,246.8967349054159,1276.0,113.09125081011017,1339.0,626.0,15.5,51.7,0.9019
2.5,1226.0,15.3,1157.0,133.0,683.0,141.0,1912.0,1041.0,37.2,25.6,1.6014
2.6,1117.0,12.6,1071.0,438.0,638.0,150.0,1178.0,1289.0,14.4,28.9,0.4723
1.5,1079.0,6.8,847.0,108.0,925.0,90.0,1463.0,1122.0,11.6,62.2,0.851
1.0,972.0,5.8,804.0,47.0,955.0,53.0,1620.0,734.0,25.4,45.5,1.457
0.7,818.0,4.3,726.0,38.0,921.0,43.0,1330.0,685.0,19.6,56.1,1.2651
2.9,1173.0,15.7,1170.0,379.0,597.0,115.0,1551.0,1289.0,17.3,57.1,1.1161
3.1,1472.0,18.2,1246.0,306.0,512.0,87.0,1873.0,1455.0,28.1,45.3,1.6957
2.1527495439145157,1161.0,12.2,1057.0,246.8967349054159,613.0,113.09125081011017,1764.0,1026.0,25.1,51.5,1.621
7.7,1822.0,36.0,1686.0,1134.0,387.0,233.0,2077.0,2244.0,15.5,61.2,1.067
2.1527495439145157,825.0,3.2,663.0,61.0,1203.0,58.0,1504.0,610.0,17.6,67.4,1.346
2.1527495439145157,873.0,3.3,668.0,246.8967349054159,911.0,113.09125081011017,1354.0,744.0,23.1,55.0,1.5357
0.6,862.0,1.7,561.0,246.8967349054159,1449.0,113.09125081011017,1219.0,502.0,8.2,68.5,0.7455
1.8,1023.0,6.9,851.0,259.0,782.0,94.0,1413.0,881.0,16.9,80.6,1.5372
3.8,1347.0,17.1,1212.0,750.0,527.0,179.0,1443.0,1568.0,9.3,67.1,0.7849
1.1,1099.8331664998332,10.08310532754978,939.1533755978201,262.0,835.4936047158269,118.0,1456.2645979312647,1022.9061283505728,18.31782894005115,49.23420086753411,1.025530274719162
2.1527495439145157,1095.0,7.0,857.0,281.0,756.0,180.0,1075.0,1020.0,8.9,49.1,0.5629
0.4,903.0,2.9,648.0,19.0,975.0,21.0,1559.0,603.0,24.1,63.1,1.8619
